id,gender,masterCategory,subCategory,articleType,season,usage,image_path,image_full_path
48106,Women,Apparel,Topwear,Tshirts,Summer,Casual,48106.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48106.jpg
54559,Women,Apparel,Topwear,Tunics,Summer,Casual,54559.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54559.jpg
7189,Women,Apparel,Bottomwear,Jeans,Fall,Casual,7189.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7189.jpg
12942,Men,Apparel,Topwear,Shirts,Fall,Casual,12942.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12942.jpg
13890,Women,Apparel,Topwear,Tops,Fall,Casual,13890.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13890.jpg
3529,Men,Apparel,Topwear,Tshirts,Summer,Casual,3529.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3529.jpg
19596,Women,Apparel,Topwear,Tshirts,Fall,Casual,19596.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19596.jpg
6867,Women,Apparel,Topwear,Shirts,Summer,Casual,6867.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6867.jpg
27299,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,27299.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27299.jpg
40159,Girls,Apparel,Topwear,Tops,Summer,Casual,40159.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40159.jpg
32579,Women,Apparel,Topwear,Tops,Summer,Casual,32579.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32579.jpg
14289,Men,Apparel,Topwear,Tshirts,Fall,Casual,14289.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14289.jpg
3971,Women,Apparel,Topwear,Tops,Summer,Casual,3971.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3971.jpg
9477,Men,Apparel,Topwear,Shirts,Fall,Formal,9477.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9477.jpg
4368,Men,Apparel,Topwear,Tshirts,Summer,Casual,4368.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4368.jpg
59410,Women,Apparel,Topwear,Tshirts,Fall,Casual,59410.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59410.jpg
4966,Men,Apparel,Topwear,Tshirts,Summer,Casual,4966.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4966.jpg
38615,Men,Apparel,Topwear,Tshirts,Summer,Casual,38615.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38615.jpg
11991,Men,Apparel,Topwear,Tshirts,Fall,Casual,11991.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11991.jpg
10843,Men,Apparel,Topwear,Tshirts,Fall,Casual,10843.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10843.jpg
53318,Men,Apparel,Topwear,Tshirts,Summer,Casual,53318.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53318.jpg
54901,Men,Apparel,Topwear,Tshirts,Summer,Casual,54901.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54901.jpg
16388,Men,Apparel,Topwear,Shirts,Fall,Formal,16388.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16388.jpg
9645,Men,Apparel,Topwear,Shirts,Fall,Casual,9645.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9645.jpg
12728,Men,Apparel,Topwear,Tshirts,Fall,Casual,12728.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12728.jpg
8797,Men,Apparel,Topwear,Shirts,Fall,Casual,8797.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8797.jpg
6251,Women,Apparel,Topwear,Tshirts,Summer,Casual,6251.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6251.jpg
34484,Women,Apparel,Topwear,Tops,Summer,Casual,34484.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34484.jpg
30818,Women,Apparel,Bottomwear,Leggings,Summer,Casual,30818.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30818.jpg
3723,Men,Apparel,Topwear,Tshirts,Summer,Casual,3723.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3723.jpg
26141,Men,Apparel,Bottomwear,Trousers,Summer,Formal,26141.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26141.jpg
12374,Men,Apparel,Topwear,Shirts,Fall,Formal,12374.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12374.jpg
54561,Women,Apparel,Topwear,Tunics,Summer,Casual,54561.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54561.jpg
27093,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,27093.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27093.jpg
38249,Boys,Apparel,Topwear,Tshirts,Summer,Casual,38249.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38249.jpg
24616,Men,Apparel,Topwear,Tshirts,Fall,Casual,24616.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24616.jpg
10423,Men,Apparel,Topwear,Shirts,Fall,Casual,10423.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10423.jpg
14083,Women,Apparel,Topwear,Sweaters,Fall,Casual,14083.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14083.jpg
53744,Women,Apparel,Bottomwear,Capris,Summer,Casual,53744.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53744.jpg
1848,Men,Apparel,Topwear,Tshirts,Summer,Casual,1848.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1848.jpg
37201,Girls,Apparel,Bottomwear,Jeans,Summer,Casual,37201.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37201.jpg
15151,Men,Apparel,Topwear,Shirts,Fall,Casual,15151.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15151.jpg
21364,Men,Apparel,Topwear,Tshirts,Fall,Casual,21364.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21364.jpg
10611,Men,Apparel,Topwear,Shirts,Fall,Casual,10611.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10611.jpg
40161,Girls,Apparel,Bottomwear,Capris,Summer,Casual,40161.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40161.jpg
33493,Men,Apparel,Topwear,Shirts,Summer,Casual,33493.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33493.jpg
21156,Women,Apparel,Topwear,Shirts,Fall,Casual,21156.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21156.jpg
6063,Men,Apparel,Topwear,Tshirts,Summer,Casual,6063.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6063.jpg
12146,Women,Apparel,Topwear,Kurtis,Fall,Ethnic,12146.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12146.jpg
3511,Men,Apparel,Bottomwear,Track Pants,Fall,Sports,3511.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3511.jpg
13094,Men,Apparel,Topwear,Sweaters,Fall,Casual,13094.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13094.jpg
24040,Men,Apparel,Topwear,Tshirts,Summer,Casual,24040.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24040.jpg
1622,Men,Apparel,Topwear,Jackets,Summer,Casual,1622.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1622.jpg
32919,Men,Apparel,Topwear,Tshirts,Summer,Casual,32919.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32919.jpg
5282,Men,Apparel,Topwear,Tshirts,Summer,Casual,5282.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5282.jpg
53112,Men,Apparel,Topwear,Tshirts,Summer,Casual,53112.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53112.jpg
3949,Women,Apparel,Topwear,Tops,Summer,Casual,3949.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3949.jpg
26717,Men,Apparel,Topwear,Tshirts,Summer,Casual,26717.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26717.jpg
54939,Women,Apparel,Topwear,Tshirts,Summer,Casual,54939.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54939.jpg
17262,Men,Apparel,Topwear,Tshirts,Fall,Casual,17262.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17262.jpg
23057,Men,Apparel,Topwear,Tshirts,Fall,Casual,23057.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23057.jpg
2295,Women,Apparel,Topwear,Tshirts,Fall,Sports,2295.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2295.jpg
31592,Men,Apparel,Topwear,Tshirts,Summer,Casual,31592.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31592.jpg
3347,Men,Apparel,Topwear,Tshirts,Summer,Casual,3347.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3347.jpg
24272,Men,Apparel,Topwear,Tshirts,Fall,Casual,24272.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24272.jpg
10047,Men,Apparel,Topwear,Tshirts,Fall,Casual,10047.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10047.jpg
4162,Women,Apparel,Topwear,Tshirts,Summer,Casual,4162.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4162.jpg
11353,Men,Apparel,Bottomwear,Jeans,Fall,Casual,11353.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11353.jpg
52034,Men,Apparel,Topwear,Jackets,Summer,Casual,52034.jpg,/content/outfit_data/Fashion Product Images (Small)/images/52034.jpg
24888,Women,Apparel,Topwear,Tshirts,Summer,Casual,24888.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24888.jpg
14621,Men,Apparel,Topwear,Tshirts,Fall,Casual,14621.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14621.jpg
34226,Men,Apparel,Topwear,Tshirts,Summer,Casual,34226.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34226.jpg
7521,Men,Apparel,Topwear,Tshirts,Summer,Sports,7521.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7521.jpg
22343,Men,Apparel,Topwear,Tshirts,Fall,Casual,22343.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22343.jpg
2053,Men,Apparel,Topwear,Tshirts,Fall,Casual,2053.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2053.jpg
17898,Men,Apparel,Topwear,Jackets,Fall,Casual,17898.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17898.jpg
13404,Men,Apparel,Topwear,Shirts,Summer,Casual,13404.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13404.jpg
27631,Men,Apparel,Topwear,Tshirts,Summer,Casual,27631.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27631.jpg
34014,Girls,Apparel,Topwear,Tops,Summer,Casual,34014.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34014.jpg
16344,Men,Apparel,Topwear,Shirts,Fall,Formal,16344.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16344.jpg
9689,Men,Apparel,Topwear,Tshirts,Fall,Casual,9689.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9689.jpg
11161,Men,Apparel,Topwear,Shirts,Fall,Formal,11161.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11161.jpg
41611,Men,Apparel,Topwear,Shirts,Summer,Casual,41611.jpg,/content/outfit_data/Fashion Product Images (Small)/images/41611.jpg
24286,Men,Apparel,Topwear,Shirts,Summer,Casual,24286.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24286.jpg
36743,Girls,Apparel,Topwear,Tops,Summer,Casual,36743.jpg,/content/outfit_data/Fashion Product Images (Small)/images/36743.jpg
4196,Men,Apparel,Topwear,Tshirts,Summer,Casual,4196.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4196.jpg
26989,Women,Apparel,Bottomwear,Jeggings,Summer,Casual,26989.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26989.jpg
31102,Boys,Apparel,Topwear,Tshirts,Summer,Casual,31102.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31102.jpg
12380,Men,Apparel,Topwear,Shirts,Fall,Formal,12380.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12380.jpg
13252,Men,Apparel,Topwear,Shirts,Fall,Casual,13252.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13252.jpg
54595,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,54595.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54595.jpg
2605,Women,Apparel,Topwear,Tshirts,Fall,Sports,2605.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2605.jpg
43522,Women,Apparel,Bottomwear,Trousers,Summer,Formal,43522.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43522.jpg
57310,Men,Apparel,Topwear,Tshirts,Summer,Casual,57310.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57310.jpg
15999,Men,Apparel,Topwear,Shirts,Fall,Casual,15999.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15999.jpg
20242,Women,Apparel,Topwear,Tshirts,Fall,Casual,20242.jpg,/content/outfit_data/Fashion Product Images (Small)/images/20242.jpg
14077,Men,Apparel,Topwear,Tshirts,Fall,Casual,14077.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14077.jpg
58358,Men,Apparel,Topwear,Tshirts,Summer,Casual,58358.jpg,/content/outfit_data/Fashion Product Images (Small)/images/58358.jpg
5420,Boys,Apparel,Topwear,Tshirts,Summer,Casual,5420.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5420.jpg
57122,Women,Apparel,Topwear,Tops,Summer,Casual,57122.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57122.jpg
40195,Women,Apparel,Topwear,Tops,Summer,Casual,40195.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40195.jpg
59884,Women,Apparel,Topwear,Tops,Fall,Casual,59884.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59884.jpg
11737,Men,Apparel,Topwear,Tshirts,Fall,Casual,11737.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11737.jpg
46262,Women,Apparel,Topwear,Tops,Summer,Casual,46262.jpg,/content/outfit_data/Fashion Product Images (Small)/images/46262.jpg
7145,Women,Apparel,Topwear,Shirts,Fall,Casual,7145.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7145.jpg
16512,Men,Apparel,Bottomwear,Jeans,Fall,Casual,16512.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16512.jpg
6097,Men,Apparel,Topwear,Tshirts,Summer,Casual,6097.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6097.jpg
26387,Men,Apparel,Topwear,Tshirts,Summer,Casual,26387.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26387.jpg
7979,Men,Apparel,Topwear,Tshirts,Fall,Sports,7979.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7979.jpg
18488,Men,Apparel,Bottomwear,Jeans,Fall,Casual,18488.jpg,/content/outfit_data/Fashion Product Images (Small)/images/18488.jpg
4961,Men,Apparel,Topwear,Tshirts,Summer,Casual,4961.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4961.jpg
38612,Women,Apparel,Topwear,Tshirts,Summer,Casual,38612.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38612.jpg
11996,Men,Apparel,Topwear,Tshirts,Fall,Casual,11996.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11996.jpg
10844,Men,Apparel,Topwear,Tshirts,Fall,Casual,10844.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10844.jpg
54906,Men,Apparel,Topwear,Tshirts,Summer,Casual,54906.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54906.jpg
23068,Men,Apparel,Topwear,Sweaters,Fall,Casual,23068.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23068.jpg
28480,Men,Apparel,Topwear,Tshirts,Summer,Casual,28480.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28480.jpg
9642,Men,Apparel,Topwear,Shirts,Fall,Formal,9642.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9642.jpg
8790,Men,Apparel,Topwear,Shirts,Fall,Formal,8790.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8790.jpg
3976,Women,Apparel,Topwear,Tops,Summer,Casual,3976.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3976.jpg
22388,Men,Apparel,Topwear,Shirts,Fall,Casual,22388.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22388.jpg
9470,Men,Apparel,Topwear,Shirts,Fall,Formal,9470.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9470.jpg
2098,Men,Apparel,Topwear,Shirts,Winter,Casual,2098.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2098.jpg
26728,Men,Apparel,Topwear,Tshirts,Summer,Casual,26728.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26728.jpg
11398,Men,Apparel,Topwear,Shirts,Fall,Casual,11398.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11398.jpg
32926,Men,Apparel,Topwear,Tshirts,Summer,Casual,32926.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32926.jpg
12945,Men,Apparel,Topwear,Shirts,Fall,Casual,12945.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12945.jpg
9828,Women,Apparel,Topwear,Tshirts,Fall,Casual,9828.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9828.jpg
34689,Boys,Apparel,Topwear,Shirts,Summer,Casual,34689.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34689.jpg
12179,Men,Apparel,Topwear,Shirts,Fall,Casual,12179.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12179.jpg
19591,Women,Apparel,Topwear,Tops,Fall,Casual,19591.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19591.jpg
6860,Women,Apparel,Bottomwear,Skirts,Summer,Casual,6860.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6860.jpg
21169,Women,Apparel,Topwear,Tops,Fall,Casual,21169.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21169.jpg
56807,Women,Apparel,Topwear,Tunics,Summer,Casual,56807.jpg,/content/outfit_data/Fashion Product Images (Small)/images/56807.jpg
1877,Men,Apparel,Topwear,Tshirts,Winter,Casual,1877.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1877.jpg
4539,Men,Apparel,Topwear,Tshirts,Summer,Casual,4539.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4539.jpg
26942,Women,Apparel,Topwear,Tshirts,Summer,Casual,26942.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26942.jpg
27890,Women,Apparel,Topwear,Shirts,Summer,Formal,27890.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27890.jpg
30827,Women,Apparel,Bottomwear,Churidar,Summer,Ethnic,30827.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30827.jpg
13299,Men,Apparel,Bottomwear,Shorts,Fall,Casual,13299.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13299.jpg
48101,Women,Apparel,Topwear,Tops,Summer,Casual,48101.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48101.jpg
9226,Men,Apparel,Topwear,Shirts,Fall,Formal,9226.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9226.jpg
50338,Women,Apparel,Topwear,Kurtis,Summer,Ethnic,50338.jpg,/content/outfit_data/Fashion Product Images (Small)/images/50338.jpg
13863,Men,Apparel,Topwear,Shirts,Fall,Casual,13863.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13863.jpg
7946,Men,Apparel,Topwear,Tshirts,Fall,Sports,7946.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7946.jpg
6894,Women,Apparel,Topwear,Tops,Summer,Casual,6894.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6894.jpg
39162,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,39162.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39162.jpg
11708,Men,Apparel,Topwear,Shirts,Fall,Casual,11708.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11708.jpg
40996,Girls,Apparel,Bottomwear,Capris,Summer,Casual,40996.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40996.jpg
38282,Boys,Apparel,Topwear,Tshirts,Summer,Casual,38282.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38282.jpg
40398,Women,Apparel,Topwear,Tops,Summer,Casual,40398.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40398.jpg
1883,Men,Apparel,Bottomwear,Track Pants,Winter,Casual,1883.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1883.jpg
14048,Men,Apparel,Topwear,Shirts,Fall,Casual,14048.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14048.jpg
36318,Boys,Apparel,Topwear,Tshirts,Summer,Casual,36318.jpg,/content/outfit_data/Fashion Product Images (Small)/images/36318.jpg
7348,Men,Apparel,Topwear,Tshirts,Fall,Casual,7348.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7348.jpg
27864,Women,Apparel,Topwear,Tops,Summer,Casual,27864.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27864.jpg
56699,Men,Apparel,Topwear,Kurtas,Summer,Ethnic,56699.jpg,/content/outfit_data/Fashion Product Images (Small)/images/56699.jpg
39734,Women,Apparel,Topwear,Shirts,Summer,Casual,39734.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39734.jpg
5847,Men,Apparel,Topwear,Tshirts,Summer,Casual,5847.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5847.jpg
58703,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,58703.jpg,/content/outfit_data/Fashion Product Images (Small)/images/58703.jpg
28474,Women,Apparel,Topwear,Tops,Summer,Casual,28474.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28474.jpg
8764,Women,Apparel,Topwear,Tops,Fall,Casual,8764.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8764.jpg
31559,Men,Apparel,Bottomwear,Trousers,Summer,Formal,31559.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31559.jpg
19333,Women,Apparel,Topwear,Jackets,Fall,Casual,19333.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19333.jpg
28646,Women,Apparel,Topwear,Tshirts,Summer,Sports,28646.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28646.jpg
2850,Men,Apparel,Topwear,Tshirts,Summer,Casual,2850.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2850.jpg
34219,Men,Apparel,Topwear,Tshirts,Summer,Casual,34219.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34219.jpg
3982,Men,Apparel,Topwear,Tshirts,Summer,Casual,3982.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3982.jpg
16149,Women,Apparel,Topwear,Tshirts,Fall,Casual,16149.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16149.jpg
19101,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,19101.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19101.jpg
8556,Men,Apparel,Topwear,Tshirts,Fall,Casual,8556.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8556.jpg
28857,Men,Apparel,Topwear,Tshirts,Summer,Casual,28857.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28857.jpg
13216,Men,Apparel,Topwear,Shirts,Fall,Casual,13216.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13216.jpg
27023,Women,Apparel,Bottomwear,Jeans,Summer,Casual,27023.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27023.jpg
3793,Men,Apparel,Topwear,Tshirts,Summer,Casual,3793.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3793.jpg
34434,Women,Apparel,Topwear,Tshirts,Summer,Casual,34434.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34434.jpg
46014,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,46014.jpg,/content/outfit_data/Fashion Product Images (Small)/images/46014.jpg
20206,Women,Apparel,Topwear,Sweatshirts,Fall,Casual,20206.jpg,/content/outfit_data/Fashion Product Images (Small)/images/20206.jpg
14033,Men,Apparel,Topwear,Shirts,Fall,Casual,14033.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14033.jpg
11541,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,11541.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11541.jpg
25774,Men,Apparel,Topwear,Suspenders,Summer,Formal,25774.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25774.jpg
10493,Women,Apparel,Topwear,Tshirts,Fall,Casual,10493.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10493.jpg
4784,Women,Apparel,Topwear,Tshirts,Summer,Sports,4784.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4784.jpg
11773,Men,Apparel,Topwear,Tshirts,Fall,Casual,11773.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11773.jpg
25546,Men,Apparel,Topwear,Tshirts,Summer,Casual,25546.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25546.jpg
39119,Women,Apparel,Bottomwear,Leggings,Fall,Casual,39119.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39119.jpg
41003,Girls,Apparel,Bottomwear,Skirts,Summer,Casual,41003.jpg,/content/outfit_data/Fashion Product Images (Small)/images/41003.jpg
57166,Women,Apparel,Topwear,Tops,Summer,Casual,57166.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57166.jpg
27211,Men,Apparel,Topwear,Shirts,Summer,Casual,27211.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27211.jpg
42686,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,42686.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42686.jpg
8149,Men,Apparel,Topwear,Shirts,Summer,Casual,8149.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8149.jpg
50343,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,50343.jpg,/content/outfit_data/Fashion Product Images (Small)/images/50343.jpg
22763,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,22763.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22763.jpg
16556,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,16556.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16556.jpg
14665,Men,Apparel,Topwear,Shirts,Fall,Casual,14665.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14665.jpg
5232,Men,Apparel,Topwear,Tshirts,Summer,Casual,5232.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5232.jpg
52070,Men,Apparel,Topwear,Tshirts,Summer,Casual,52070.jpg,/content/outfit_data/Fashion Product Images (Small)/images/52070.jpg
21582,Women,Apparel,Bottomwear,Jeans,Summer,Casual,21582.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21582.jpg
33047,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,33047.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33047.jpg
44929,Men,Apparel,Topwear,Tshirts,Summer,Casual,44929.jpg,/content/outfit_data/Fashion Product Images (Small)/images/44929.jpg
11317,Women,Apparel,Bottomwear,Jeans,Fall,Casual,11317.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11317.jpg
12592,Unisex,Apparel,Topwear,Tshirts,Fall,Casual,12592.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12592.jpg
13440,Men,Apparel,Topwear,Tshirts,Summer,Casual,13440.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13440.jpg
43330,Women,Apparel,Topwear,Tshirts,Summer,Casual,43330.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43330.jpg
16132,Women,Apparel,Topwear,Tshirts,Fall,Casual,16132.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16132.jpg
